_Comment,_Copyright,_CreationDate,_CreationTime,_SqlServerInstance_Database_AuthenticationMode,_SqlServerInstance_Database_IsCaseSensitive,_SqlServerInstance_Database_Name,_SqlServerInstance_Database_Object_#id,_SqlServerInstance_Database_Object_Name,_SqlServerInstance_Database_Object_Type,_SqlServerInstance_Database_Object_UsedBy_Object,_SqlServerInstance_Database_Object_Uses_Object,_SqlServerInstance_Database_Object_Uses_UnresolvedObject,_SqlServerInstance_Database_Username,_SqlServerInstance_Name
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,174,[Sequences].[StockItemID],Sequence,[Application].[FK_Application_Cities_StateProvinceID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,174,[Sequences].[StockItemID],Sequence,,[dbo].[Sequences],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,175,[Sequences].[StockItemStockGroupID],Sequence,[Application].[FK_Application_Cities_StateProvinceID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,175,[Sequences].[StockItemStockGroupID],Sequence,,[dbo].[Sequences],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,176,[Sequences].[SupplierCategoryID],Sequence,[Application].[FK_Application_Cities_StateProvinceID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,176,[Sequences].[SupplierCategoryID],Sequence,,[dbo].[Sequences],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,177,[Sequences].[SupplierID],Sequence,[Application].[FK_Application_Cities_StateProvinceID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,177,[Sequences].[SupplierID],Sequence,,[dbo].[Sequences],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,178,[Sequences].[SystemParameterID],Sequence,[Application].[FK_Application_Cities_StateProvinceID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,178,[Sequences].[SystemParameterID],Sequence,,[dbo].[Sequences],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,179,[Sequences].[TransactionID],Sequence,[Application].[FK_Application_Cities_StateProvinceID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,179,[Sequences].[TransactionID],Sequence,,[dbo].[Sequences],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,180,[Sequences].[TransactionTypeID],Sequence,[Application].[FK_Application_Cities_StateProvinceID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,180,[Sequences].[TransactionTypeID],Sequence,,[dbo].[Sequences],,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,181,.[PRIMARY],File Group,[dbo].[QueryNotificationErrorsQueue],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,181,.[PRIMARY],File Group,[dbo].[EventNotificationErrorsQueue],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,181,.[PRIMARY],File Group,[dbo].[ServiceBrokerQueue],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[PK_Application_Cities],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[FK_Application_Cities_StateProvinceID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[PK_Application_Countries],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[UQ_Application_Countries_CountryName],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[UQ_Application_Countries_FormalName],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[PK_Application_DeliveryMethods],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[UQ_Application_DeliveryMethods_DeliveryMethodName],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[PK_Application_PaymentMethods],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[UQ_Application_PaymentMethods_PaymentMethodName],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[PK_Application_People],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[IX_Application_People_FullName],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[IX_Application_People_IsEmployee],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[IX_Application_People_Perf_20160301_05],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[IX_Application_People_IsSalesperson],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[PK_Application_StateProvinces],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[FK_Application_StateProvinces_CountryID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[IX_Application_StateProvinces_SalesTerritory],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[UQ_Application_StateProvinces_StateProvinceName],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[PK_Application_SystemParameters],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[FK_Application_SystemParameters_DeliveryCityID],,,N_A,pc-cas\dev
"This report was created using SQL Dependency Tracker
from Red Gate Software Ltd.

Visit www.red-gate.com for more information.","SQL Dependency Tracker, Copyright © 2005-2018 Red Gate Software Ltd",26 June 2020,10:47:05,Windows authentication (integrated security),FALSE,WideWorldImporters,182,.[USERDATA],File Group,[Application].[FK_Application_SystemParameters_PostalCityID],,,N_A,pc-cas\dev
